customerID,Churn,Churn_Binary,tenure,MonthlyCharges,TotalCharges,recency_score,frequency_score,monetary_score,rfm_score,n_services,charges_per_service,is_new_customer,is_senior_no_support,gender_Female,gender_Male,SeniorCitizen_No,SeniorCitizen_Yes,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
3982-JGSFD,No,0,36,20.35,695.85,3,3,1,7,0,20.35,0,0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
1574-DYCWE,No,0,51,19.95,1028.75,5,5,1,11,0,19.95,0,0,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
7247-XOZPB,No,0,53,77.4,4155.95,5,3,3,11,4,19.35,0,0,False,True,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False
2466-FCCPT,No,0,20,19.7,395.6,2,3,1,6,0,19.7,0,0,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
6211-WWLTF,No,0,63,99.7,6330.4,5,5,4,14,4,24.925,0,0,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False
4826-TZEVA,No,0,40,74.8,2971.7,4,1,3,8,1,74.8,0,0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
6016-NXBNJ,No,0,35,19.15,638.0,3,3,1,7,0,19.15,0,0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
9138-EFSMO,No,0,26,78.95,2034.25,3,3,3,9,1,78.95,0,0,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False
0576-WNXXC,Yes,1,27,95.55,2510.2,3,1,4,8,3,31.849999999999998,0,1,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
4632-XJMEX,No,0,53,62.85,3419.5,5,3,2,10,3,20.95,0,0,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False
8910-LEDAG,No,0,34,71.55,2427.35,3,1,3,7,0,71.55,0,1,False,True,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
3452-GWUIN,No,0,19,94.95,1760.25,2,1,4,7,2,47.475,0,1,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
2716-GFZOR,No,0,43,86.1,3551.65,4,1,3,8,3,28.7,0,0,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
3724-UCSHY,No,0,6,19.55,122.9,1,1,1,3,0,19.55,1,0,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True
8626-XHBIE,No,0,56,24.8,1424.2,5,5,1,11,0,24.8,0,0,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True
4628-CTTLA,Yes,1,57,39.3,2111.45,5,1,2,8,2,19.65,0,0,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
3192-LNKRK,No,0,34,84.05,2909.95,3,1,3,7,2,42.025,0,0,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True
4439-YRNVD,No,0,10,36.25,374.0,1,1,2,4,2,18.125,1,0,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
2876-VBBBL,Yes,1,1,20.25,20.25,1,1,1,3,0,20.25,1,0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
6834-NXDCA,Yes,1,13,23.9,300.8,2,1,1,4,0,23.9,0,0,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
2208-UGTGR,No,0,56,98.6,5581.05,5,1,4,10,3,32.86666666666667,0,0,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False
3005-TYFRD,No,0,55,103.65,5676.65,5,1,4,10,4,25.9125,0,0,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False
8670-MEFCP,No,0,36,92.9,3379.25,3,5,4,12,6,15.483333333333334,0,0,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
3079-BCHLN,No,0,47,19.9,942.95,4,3,1,8,0,19.9,0,0,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
7777-UNYHB,No,0,12,20.1,232.4,1,1,1,3,0,20.1,0,0,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False
5597-GLBUC,Yes,1,1,85.45,85.45,1,1,3,5,2,42.725,1,0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
7278-CKDNC,No,0,24,80.5,2088.45,2,1,3,6,1,80.5,0,1,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
2748-MYRVK,Yes,1,63,99.9,6137.0,5,3,4,12,3,33.300000000000004,0,0,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False
8450-UYIBU,No,0,35,39.85,1434.6,3,1,2,6,2,19.925,0,1,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
2969-VAPYH,No,0,67,60.5,3870.0,5,3,2,10,3,20.166666666666668,0,0,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False
4822-YCXMX,Yes,1,25,84.8,2043.45,3,1,3,7,1,84.8,0,0,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
7181-OQCUT,No,0,21,103.85,2215.0,2,1,4,7,4,25.9625,0,0,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True
8474-UMLNT,No,0,13,67.8,842.25,2,1,2,5,4,16.95,0,0,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False
9821-POOTN,Yes,1,35,75.2,2576.2,3,1,3,7,0,75.2,0,0,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
3836-FZSDJ,No,0,71,24.85,1901.0,5,5,1,11,0,24.85,0,0,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False
9142-XMYJH,No,0,29,19.35,601.6,3,1,1,5,0,19.35,0,0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False
6559-ILWKJ,Yes,1,71,49.35,3515.25,5,5,2,12,3,16.45,0,0,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False
0187-QSXOE,No,0,7,89.0,605.45,1,1,3,5,2,44.5,1,1,False,True,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
7733-UDMTP,No,0,57,55.0,3094.05,5,1,2,8,4,13.75,0,1,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
2649-HWLYB,No,0,65,76.15,4929.55,5,5,3,13,4,19.0375,0,0,False,True,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False
5214-CHIWJ,No,0,27,20.3,595.05,3,3,1,7,0,20.3,0,0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
4229-CZMLL,Yes,1,6,74.9,469.8,1,1,3,5,0,74.9,1,0,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
6904-JLBGY,No,0,72,117.35,8436.25,5,5,4,14,6,19.558333333333334,0,0,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
2465-BLLEU,No,0,1,19.75,19.75,1,1,1,3,0,19.75,1,0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
1685-VAYJF,No,0,11,45.2,492.0,1,1,2,4,0,45.2,1,0,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
8874-EJNSR,No,0,39,25.2,987.95,4,5,1,10,0,25.2,0,0,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
6917-YACBP,No,0,59,89.75,5496.9,5,1,3,9,3,29.916666666666668,0,1,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
5049-MUBWG,No,0,26,75.0,1908.35,3,3,3,9,4,18.75,0,0,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False
4223-WOZCM,No,0,2,49.95,107.1,1,1,2,4,1,49.95,1,1,False,True,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
0769-MURVM,No,0,72,65.7,4575.35,5,5,2,12,6,10.950000000000001,0,0,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False
9253-VIFJQ,No,0,65,67.05,4309.55,5,3,2,10,3,22.349999999999998,0,0,False,True,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False
7030-FZTFM,No,0,72,110.9,7922.75,5,5,4,14,5,22.18,0,0,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False
9741-YLNTD,No,0,6,87.95,522.35,1,1,3,5,2,43.975,1,0,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False
5917-RYRMG,No,0,32,19.8,587.7,3,3,1,7,0,19.8,0,0,False,True,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
5120-ZBLAI,No,0,50,75.7,3876.2,5,3,3,11,3,25.233333333333334,0,0,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False
1194-BHJYC,No,0,61,62.15,3778.85,5,5,2,12,5,12.43,0,0,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True
3663-MITLP,Yes,1,15,101.25,1457.25,2,1,4,7,4,25.3125,0,0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
0906-QVPMS,No,0,72,115.15,8349.45,5,5,4,14,6,19.191666666666666,0,0,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False
9025-ZRPVR,Yes,1,9,18.95,185.6,1,1,1,3,0,18.95,1,0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
1905-OEILC,No,0,1,19.5,19.5,1,1,1,3,0,19.5,1,0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True
7858-GTZSP,No,0,12,86.55,1066.9,1,1,3,5,1,86.55,0,0,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
3285-UCQVC,Yes,1,37,28.6,973.55,4,1,1,6,1,28.6,0,0,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
6248-BSHKG,No,0,61,20.4,1226.45,5,3,1,9,0,20.4,0,0,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
4685-TFLLS,No,0,18,19.8,342.3,2,3,1,6,0,19.8,0,0,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
3470-BTGQO,No,0,21,45.65,985.05,2,1,2,5,0,45.65,0,0,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
1209-VFFOC,No,0,68,56.4,3948.45,5,5,2,12,5,11.28,0,0,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True
8224-DWCKX,No,0,12,73.3,828.05,1,1,3,5,0,73.3,0,1,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
5482-PLVPE,Yes,1,2,24.35,41.85,1,1,1,3,0,24.35,1,1,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
4553-DVPZG,No,0,62,101.35,6164.7,5,1,4,10,3,33.78333333333333,0,0,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
4902-OHLSK,Yes,1,29,98.65,2862.75,3,1,4,8,3,32.88333333333333,0,0,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False
6917-IAYHD,No,0,1,33.6,33.6,1,1,1,3,2,16.8,1,0,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
0495-ZBNGW,Yes,1,5,79.9,343.95,1,1,3,5,1,79.9,1,1,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
8620-RJPZN,No,0,1,20.7,20.7,1,1,1,3,0,20.7,1,0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
7572-KPVKK,No,0,62,104.05,6590.5,5,5,4,14,4,26.0125,0,0,False,True,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
2642-MAWLJ,No,0,36,20.25,717.95,3,5,1,9,0,20.25,0,0,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False
2357-COQEK,Yes,1,28,103.3,2890.65,3,1,4,8,4,25.825,0,0,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
7103-ZGVNT,No,0,69,73.7,4885.85,5,3,3,11,4,18.425,0,0,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False
3737-GCSPV,Yes,1,11,96.2,1222.05,1,1,4,6,3,32.06666666666667,1,0,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False
2027-WKXMW,No,0,63,108.75,6871.7,5,1,4,10,5,21.75,0,0,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
7137-NAXML,No,0,23,20.15,405.6,2,3,1,6,0,20.15,0,0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
2428-ZMCTB,No,0,10,19.75,208.25,1,1,1,3,0,19.75,1,0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False
2961-VNFKL,No,0,71,25.95,1801.9,5,5,1,11,0,25.95,0,0,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False
1768-HNVGJ,No,0,45,70.05,3062.45,4,1,2,7,3,23.349999999999998,0,0,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
6963-KQYQB,No,0,70,24.05,1764.75,5,5,1,11,0,24.05,0,0,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
5934-RMPOV,No,0,22,84.75,1816.75,2,1,3,6,1,84.75,0,0,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
1207-BLKSA,No,0,52,23.05,1255.1,5,5,1,11,0,23.05,0,0,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
4088-YLDSU,Yes,1,55,104.15,5743.05,5,3,4,12,4,26.0375,0,0,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False
8316-BBQAY,No,0,65,59.95,3921.1,5,5,2,12,5,11.99,0,0,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False
1166-PQLGG,No,0,72,19.55,1463.45,5,5,1,11,0,19.55,0,0,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False
3146-JTQHR,No,0,10,19.6,189.45,1,3,1,5,0,19.6,1,0,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
4291-YZODP,No,0,7,20.05,96.8,1,3,1,5,0,20.05,1,0,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
4395-PZMSN,No,0,5,85.55,408.5,1,1,3,5,2,42.775,1,1,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
6427-FEFIG,No,0,24,78.6,1846.65,2,5,3,10,4,19.65,0,0,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False
0017-IUDMW,No,0,72,116.8,8456.75,5,5,4,14,6,19.466666666666665,0,0,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
8706-HRADD,No,0,21,43.55,1011.5,2,1,2,5,3,14.516666666666666,0,0,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True
9955-QOPOY,No,0,69,60.8,4263.4,5,3,2,10,5,12.16,0,0,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False
4385-ZKVNW,No,0,44,54.9,2549.1,4,1,2,7,2,27.45,0,0,False,True,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
5446-DKWYW,No,0,61,65.2,3965.05,5,3,2,10,2,32.6,0,1,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False
2034-CGRHZ,Yes,1,24,102.95,2496.7,2,1,4,7,4,25.7375,0,1,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False
5797-APWZC,Yes,1,1,90.6,90.6,1,1,4,6,2,45.3,1,0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False
3683-QKIUE,Yes,1,6,50.8,288.05,1,1,2,4,1,50.8,1,0,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
4228-ZGYUW,Yes,1,4,90.05,368.1,1,1,4,6,2,45.025,1,0,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
9031-ZVQPT,No,0,72,108.2,7840.6,5,5,4,14,5,21.64,0,0,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
2990-IAJSV,No,0,72,92.0,6632.75,5,5,4,14,6,15.333333333333334,0,0,False,True,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False
